,0
Gyro_Magnitude_Energy_difference,730.9949841876879
Acc_Magnitude_Energy_difference,17.668487079400453
Gyroscope_X_RMS_difference,0.16007892593314604
Gyroscope_X_Mean_difference,0.030580113760885562
Accelerometer_X_RMS_difference,0.013122795833130337
Accelerometer_X_Mean_difference,0.0007510623125197587
